Running average, density measurements 
2716.978215543282, 2563.891824048728
2716.748194503789, 2444.633304783298
2717.176971605396, 3224.849059908345
2717.18749044738, 2729.6523181981715
2717.2926094159216, 2841.9637061065173
2716.8411094401777, 2180.910638231929
2717.102943455384, 3028.1617535204327
2716.9388751014208, 2521.8616022386955
2716.7978728784333, 2549.0052275236008
2717.0027436985138, 2961.003890414717
2717.091014561242, 2822.309882932836
2716.817641971514, 2390.684142426575
2716.952667913419, 2878.1736425481145
2717.0390134898144, 2820.221977282148
2716.882277506486, 2529.4260414457044
2716.6421040986265, 2429.1545348908658
2716.7427550115426, 2837.322548685149
2716.629564208912, 2580.9137918550327
2716.6155348973343, 2699.7803610037486
2716.374022319676, 2426.317416551616
2716.4864325626622, 2851.603544632508
2716.3458368863767, 2547.209238315246
2716.4028562269577, 2785.054142286219
2716.142544969091, 2402.467479239775
2716.543247186756, 3199.790121691051
2716.634467416646, 2826.737284893668
2716.738142823182, 2841.9780339183676
2716.736517404718, 2714.771386482312
2716.5892920533292, 2538.4466168728754
2716.659429909469, 2801.5963736941976
2716.3421026456194, 2331.741458860302
2716.547377570035, 2965.5458608863028
2716.330612590999, 2453.177928040864
2716.497617113573, 2919.4081120410747
2716.4686076328, 2681.19307901268
2716.6404898307565, 2925.821124743791
2716.816200451059, 2930.8317359795533
2716.9487125512583, 2878.4809626939773
2717.1940135346163, 3016.4612132317525
2717.157250281969, 2672.2693187989944
2717.260518481275, 2843.4542580335615
2717.4301059742447, 2924.835609876483
2717.6946741864353, 3041.526165907378
2717.701040649092, 2725.4999574040044
2717.5800115566485, 2569.198344220072
2717.559376504013, 2692.2401669204896
2717.256149251014, 2344.8930825686803
2716.9598214946254, 2352.7730088928706
2716.4099222404834, 2040.0338396455425
2716.2337985343443, 2499.4255162767845
2716.262542230439, 2751.6747758195856
2715.971258583732, 2356.8185221936606
2716.102486724569, 2878.0380125178094
2716.2574956660833, 2907.693538435778
2716.397714335352, 2889.707989551338
2716.314372618921, 2613.2206693942694
2716.1002492996795, 2451.015580078945
2715.87147934884, 2432.4255102578413
2715.6257901888716, 2410.971231828696
2715.6915381190443, 2797.2847194630654
2715.8540850916256, 2917.7374250373664
2715.8998504685105, 2772.7862139370363
2716.1271089720963, 2998.836687432225
2716.2713313606214, 2895.8282050749676
2716.071842335975, 2467.508517626291
2715.766264123448, 2334.7102331020915
2715.8346234927776, 2801.1471164166946
2715.6966153505377, 2543.324445692482
2715.5801014216754, 2569.9376903438965
2715.975689129158, 3210.8559111899845
2716.02282937395, 2775.042415853593
2715.927923231052, 2597.0105261793265
2715.8261003474377, 2588.140204295698
2715.5982915747054, 2429.6982817957028
2715.708716597771, 2854.402545567664
2715.5949595096367, 2572.6022997252735
2715.5672834609004, 2680.7508141504277
2715.7695597433603, 2970.4353993605228
2715.7989860329935, 2752.8761109711227
2716.1713662766065, 3185.742853472123
2715.7980877490368, 2244.7205859556557
2715.8378676128814, 2766.0798356487403
2716.0920215161527, 3037.3425552517
2715.94897626412, 2534.996732442635
2716.062004973858, 2859.1563515020575
2716.0529032751024, 2704.521050951969
2715.975270223154, 2617.5365603522496
2716.0222206977173, 2775.6023729188455
2716.068684832889, 2775.0781365007933
2716.1984704753127, 2881.1560219952175
2716.4203268432593, 2998.6216268718867
2716.2065554276473, 2444.0755433529866
2716.4100071952857, 2975.607559167279
2716.417747954655, 2726.287216150459
2716.7007295247645, 3077.785212984385
2716.3743002414803, 2299.5241054875587
2716.6305649488286, 3044.136860939636
2716.73820632839, 2854.4115307873876
2716.8229048164935, 2825.2369695894904
2716.4529721419594, 2242.56921606378
2716.009250144936, 2147.1576499607067
2716.1050575108347, 2839.0259079592092
2715.987373355247, 2564.8809175808715
2715.556037242774, 2161.2891327143
2715.7380235616547, 2949.772429642909
2715.62471544103, 2569.797164196458
2715.622385171253, 2712.620997698476
2715.357638815343, 2374.099586047234
2715.3771904146547, 2740.5987535268255
2715.4121732191766, 2760.574973857153
2715.1469360531505, 2372.4605175476527
2714.7957259990644, 2260.6811260653317
2714.660942927894, 2540.2516488341607
2714.1023468808826, 1990.7204660007399
2714.2529147592286, 2909.3888850953654
2714.1264148128275, 2550.055984330944
2714.432490770999, 3111.719084477736
2714.282231120279, 2519.0949448344218
2714.227168808514, 2642.646163514151
2714.1599489552273, 2626.7069198290633
2714.372451024593, 2991.050145339343
2714.5295009975875, 2919.1656158093874
2714.4039526713823, 2550.688935299538
2714.341753203454, 2633.1714475573594
2714.4200627730424, 2816.692360654935
2714.354410615089, 2628.5470401703415
2714.3026297326987, 2646.5732355660057
2714.2394117351096, 2631.487052891304
2714.235597249611, 2709.238621246412
2714.537299027497, 3110.068329835314
2714.486713484496, 2648.1184810669643
2714.7885374513467, 3111.083405927075
2714.6546785087903, 2538.764027989456
2714.7472082941613, 2836.423876057551
2714.8454513834467, 2844.133356882446
2714.5951867512285, 2384.996666120053
2714.2446416871, 2252.2262471656113
2713.868884500373, 2218.24515520772
2713.53885747911, 2277.903189411733
2713.4088609327428, 2541.683423181286
2713.2674243015563, 2526.2881978733844
2712.70865122479, 1973.4518706631936
2712.9560022973747, 3040.4488223992753
2712.901945042764, 2641.2760826833887
2712.7131781760054, 2462.408312854583
2712.807128034821, 2837.4785906830352
2712.8473922716803, 2766.318298820672
2713.079141623196, 3021.074029787648
2713.088297288666, 2725.2653323639975
2712.946203631164, 2523.819545495445
2712.8497786171633, 2584.411659968205
2712.5720635085368, 2342.3778237095494
2712.532614601154, 2659.907772152099
2712.612042242758, 2818.6479437849107
2712.577015449293, 2665.78121937983
2712.692991661803, 2867.7531877873653
2712.8689748765587, 2948.334516219848
2712.963983679685, 2840.1807710663898
2713.380690495948, 3271.7678242878037
2713.304845894868, 2611.5972358460604
2713.425973159293, 2875.978762018104
2713.35335295701, 2615.824421291535
2713.5182283749937, 2935.1107901448863
2713.758907905694, 3037.472876697038
2713.8344616275403, 2815.52977123288
2713.7505079401526, 2600.6648910292765
2713.681600716248, 2620.794662892363
2713.656145496324, 2679.3170538189006
2713.827217986962, 2944.775080348123
2713.770021929003, 2636.4981476274047
2713.841748478447, 2810.816043325345
2713.807930534097, 2668.0522518293096
2713.7958507191074, 2697.4397812232573
2713.754593189694, 2657.8506408339013
2713.701362687561, 2641.5208017955993
2713.4277587101888, 2342.1471614160546
2713.316094687532, 2561.6763519197266
2713.3723727700117, 2789.854286860135
2713.4228036501804, 2782.0088006794244
2713.4358778606165, 2731.2298782644507
2713.378076575388, 2634.652726094135
2713.5392964911093, 2933.28204161853
2713.4909985688687, 2647.6126326334183
2713.2129552895217, 2333.6838789805247
2713.7151786773015, 3399.7523263847497
2713.624434583863, 2589.5772588533323
2713.535088336246, 2591.30942159619
2713.7256766074747, 2974.6410199197107
2713.5455439577086, 2466.7638137776976
2713.2393837561303, 2293.4937473923605
2713.224614401319, 2692.961059600051
2713.5435449480983, 3151.435185676495
2713.61421283765, 2810.7118930814026
2713.825101340722, 3003.7967930656896
2714.071080701457, 3052.538681072424
2714.244334365785, 2952.8146301454226
2713.978067315479, 2347.062071994178
2713.963335916079, 2693.6487361424356
2714.024038126656, 2797.793088723301
2714.020570473874, 2709.231741982086
2713.848053055777, 2475.4289812456545
2713.937589020208, 2837.765827828672
2713.8883464769747, 2645.7366666414887
2713.861468814689, 2676.6359065492584
2713.7353670528723, 2538.958325174751
2713.7877874481983, 2786.494875765225
2714.051527011397, 3080.122040731454
2714.36159393271, 3145.044547636335
2714.262212553061, 2576.12209484138
2714.1925755426505, 2617.3274940608
2714.209355794227, 2737.5674659893875
2714.240109122992, 2757.0794960924477
2714.12979115589, 2560.3465450155954
2714.24785669974, 2878.9492903710743
2714.0519165178503, 2440.5194225992414
2714.1132449165843, 2799.7890179476485
2714.2281560984684, 2874.873988372793
2714.3592809551014, 2897.8029553853958
2714.6327937494666, 3097.550705860052
2714.4964214949828, 2523.4388929633924
2714.6301921860727, 2902.176701094156
2714.711123193918, 2828.257327201013
2714.9323817222835, 3025.5793555465
2714.7154755938477, 2409.9623651423863
2714.8848744754528, 2953.0597020120545
2714.8084147560653, 2607.2295895774987
2714.622589573092, 2452.9807319460997
2714.473531029759, 2504.4500434747274
2714.485325570017, 2731.1156273337474
2714.3422965165764, 2512.5283021118844
2714.443128565196, 2856.8179812158214
2714.614242363202, 2956.398038945365
2714.2514546405637, 2201.269614830201
2714.295847246926, 2777.111385249736
2714.2464064193027, 2644.2381945045418
2714.4347438464147, 2981.3088780640896
2714.366439549824, 2617.5109469843173
2714.4090964014863, 2774.9391689103436
2714.393914167127, 2692.8351413771948
2714.4434191241116, 2784.7899629990507
2714.3476935969234, 2578.2259939350997
2714.0186472529294, 2245.7856997499275
2714.076134330258, 2795.937732445602
2714.1583746260853, 2831.3507961803434
2714.2538076073442, 2850.3412388824427
2714.3471035317366, 2847.480387639295
2714.0658655161988, 2312.4579793283465
2713.901157731988, 2478.533734095036
2713.736086881605, 2477.6847708342266
2713.708243247283, 2673.864002532314
2713.9329630433044, 3035.7317109457467
2713.715815077634, 2402.542780272381
2713.86868879408, 2933.0895981771337
2713.7109592296006, 2487.3690342017726
2713.7920618637986, 2830.2554445723044
2713.9137411689603, 2888.7669026863277
2713.820696242659, 2580.022092220938
2713.727178289755, 2579.1548440613333
2714.142503997002, 3312.211522432975
2713.874724839879, 2328.004959425087
2713.999931305096, 2894.547654148576
2713.9424986798867, 2631.067220502482
2713.9474145010167, 2721.0458602122008
2714.1588435869626, 3019.673872779045
2713.779598258595, 2165.3908534392585
2713.908468865823, 2900.384237524706
2713.915472362892, 2724.0565361191398
2714.2970795840392, 3267.2459430260915
2714.4158969537298, 2886.701083005256
2714.3784162468314, 2659.9939105371627
2714.249261522738, 2526.716602139298
2714.3738893077475, 2895.45806092643
2714.1157968790317, 2338.8494055259484
2714.1708896003106, 2794.3307990610715
2714.164175684757, 2704.3887146389197
2714.5504204497092, 3277.309042985059
2714.363468851138, 2441.7880381342325
2714.307232895917, 2632.258974228078
2714.0943472463655, 2403.281298901512
2714.2082071947366, 2880.5575917645706
2714.247606184071, 2771.8489285915825
2714.1567482600367, 2581.2316053975264
2714.280042672931, 2894.7830631499673
2714.4044391677226, 2896.645304037777
2714.3407748965383, 2621.008953340116
2714.022614218506, 2247.2808995456066
2714.0073189076184, 2691.5538025242995
2713.8947272886676, 2548.497639049456
2713.8705196238625, 2678.285252360484
2713.656632050144, 2399.028011110092
2713.40522360339, 2343.331989982199
2713.3653794732395, 2654.674975761797
2713.2792047849557, 2586.2577142542004
2713.367205996566, 2843.168993122016
2713.2661169972944, 2564.0587540722004
2713.1651752559724, 2564.074223323792
2713.028318140983, 2510.75350218682
2713.003453390613, 2676.2284875925543
2713.203248234734, 3008.8996175340944
2713.2093563650637, 2722.255497383387
2713.4807510031806, 3115.6876046924544
2713.4121589674737, 2611.690170014004
2713.4067053797016, 2705.3135811259635
2713.4866679051006, 2832.231018122546
2713.529318230536, 2776.9077018270355
2713.2647769079117, 2319.8918301660583
2713.3784817087667, 2882.571225381222
2713.3285039469356, 2638.911616580407
2713.3553377682892, 2753.3377315846155
2713.130645643355, 2378.114687366844
2712.998471123119, 2515.7940869315125
2712.764817213466, 2363.919530100566
2712.4831690618453, 2291.70083054096
2712.378181241451, 2555.4213897517534
2712.3009852517775, 2596.815784700613
2712.0337750959875, 2312.0201718787603
2711.9186942236083, 2539.5275473991305
2711.6396486635467, 2293.350354130937
2711.478186988417, 2469.285674294155
2711.2945524828506, 2435.6591596277294
2711.229298919958, 2613.2184474555124
2710.9921798097166, 2354.602157116604
2710.8776172510793, 2538.5755290605766
2711.0096339247707, 2909.6947278299303
2710.876556238133, 2510.461560162365
2710.8039824331545, 2601.435258330712
2710.617199607769, 2428.9486989265306
2710.6158973838233, 2708.6508414491145
2710.561999680701, 2629.1764679660005
2710.674525767497, 2880.7014429165647
2710.8192099354433, 2929.581671870411
2710.522402199973, 2261.4522984326736
2710.4874390444834, 2657.5532216336014
2710.2785057423694, 2393.744553039291
2710.4911956713677, 3032.9291280333537
2710.3436662650606, 2486.5415568969524
2710.7213471995615, 3284.0410057717363
2710.5752365745147, 2488.633197128903
2710.724279166277, 2937.269018645018
2710.8105860434184, 2842.08334617533
2710.5307775829606, 2284.662300766473
2710.451287028403, 2589.387172437117
2710.574310754629, 2898.0624695225306
2710.237690894667, 2196.8924044530895
2710.305953790339, 2814.4751325857237
2710.2602998027455, 2640.546660747728
2710.2424839516502, 2683.0198634779103
2710.055155253807, 2423.6295762509926
2710.090381663132, 2763.9867879308863
2709.996184676037, 2565.780597433755
2709.907724431343, 2574.386629559688
2709.8199986530362, 2575.33638050855
2709.608858854703, 2385.720408211925
2709.483524186134, 2517.094807933137
2709.5163099595975, 2759.8752579984603
2709.5360796317136, 2739.922065674777
2709.5553475533025, 2739.1894109568475
2709.891080889563, 3226.584685394308
2709.9242696467677, 2761.0349557419922
2710.2193260245203, 3164.9012041411024
2710.3765950503753, 2952.885432918427
2710.5915247471994, 3042.228046947328
2710.787569207887, 3013.4802165092688
2710.7627309998193, 2672.3876995356673
2710.8943836739268, 2914.4294178438663
2710.934273510178, 2772.6438501908783
2710.66101401274, 2287.6553119783566
2710.7658889778963, 2873.2172100052453
2710.5233553902044, 2334.5962944684075
2710.4541118551397, 2603.0573889695506
2710.831176234251, 3296.035092614738
2710.735826897843, 2562.6583074565974
2710.6188301015454, 2528.805808655303
2710.68697756342, 2816.65628077738
2710.613138311675, 2595.719262596447
2710.7408804574434, 2909.6354014197286
2711.1056282585123, 3279.3827023235763
2711.2653402001565, 2960.2562572240968
2711.367531353053, 2870.785729870446
2711.5091249004968, 2932.5366524610677
2711.388950845421, 2523.677076816248
2711.238620417625, 2476.2721617723105
2711.160495700506, 2588.9734381279973
2711.209301054899, 2787.5896806787578
2711.40636138257, 3020.002834515342
2711.248268670931, 2463.5169895335016
2711.164289400609, 2579.4847935351677
2711.1379530301924, 2669.816187846901
2711.2845941610994, 2941.5111696849913
2711.568480078618, 3157.553256500362
2711.5915878831197, 2747.917056559345
2711.5128553750897, 2587.6666202447054
2711.5125213628357, 2710.9867860739014
2711.809130468944, 3178.9684725903467
2711.884932836512, 2831.349464123605
2711.9250199682033, 2775.1424266450517
2711.9571638537627, 2762.68021526627
2711.8983374134814, 2619.0113882098167
2711.6735983753774, 2356.5859181714695
2711.624768880978, 2634.425338235375
2711.8541819124116, 3074.7855976405444
2711.8641764602744, 2727.6855457257548
2712.131306015977, 3135.2645222486217
2712.131808852058, 2712.9288040409588
2711.9557696204492, 2432.7575482889843
2711.600828104144, 2148.30864172756
2711.585174180364, 2686.7267432180683
2711.5882358588865, 2716.4532430307295
2711.489985158971, 2555.271372294555
2711.697213295155, 3041.3971779633066
2711.683798445563, 2690.3273578944472
2711.661918939016, 2676.8078650097327
2711.5968235971673, 2607.834848690507
2711.514869938846, 2580.798784917074
2711.512731313466, 2708.099485205874
2711.7998853536137, 3170.3848874696228
2711.993866146877, 3021.975173781735
2712.047990667155, 2798.593098591701
2711.9918251802433, 2622.127046122432
2712.262709088669, 3145.9478464778917
2712.1075639074024, 2463.5649835189574
2712.166828464704, 2807.16791381888
2712.0504640048107, 2525.4018703350907
2712.2457665332267, 3025.70632464065
2712.271855736506, 2754.171116204066
2712.2423841825175, 2664.881596922222
2712.1699960197675, 2595.7698303181037
2712.0478254478458, 2515.47537522642
2712.0892881259947, 2778.8441999451993
2712.229272046584, 2937.743368116884
2712.2326766766487, 2717.7209403405127
2712.0941965187344, 2488.7257018020305
2712.1125386172994, 2741.7166857016787
2711.8726631034037, 2324.473708161819
2711.8992331159084, 2754.836373323979
2712.0209683734597, 2908.866879833192
2711.872188835018, 2471.1468956371477
2711.5587236647425, 2204.0586129892704
2711.550995254109, 2699.030970026899
2711.7535936011705, 3040.1655141870265
2711.8360659624836, 2845.6062360125197
2711.8355010150303, 2710.918591298594
2711.8175903605384, 2682.7306874660435
2711.782845886842, 2655.3230761307886
2711.876114127656, 2863.530273691212
2711.8979760404936, 2747.467308226862
2711.6188487375, 2257.199599463403
2711.429995304058, 2403.7877522270987
2711.303488131758, 2505.096797283159
2711.4472592165375, 2945.937898491606
2711.36394981253, 2575.4030024723515
2711.56011570056, 3031.8990108530975
2711.4795387554786, 2579.8168104929696
2711.562891776394, 2847.8450809732217
2711.7310384253783, 2986.8189561633744
2711.6346431855927, 2553.835635656079
2711.5340694493434, 2546.7942894735916
2711.526257269766, 2698.7220949427074
2711.3073239915957, 2352.2567477920174
2711.318748912716, 2730.0670444706916
2711.105139241554, 2360.358059193855
2710.910972454719, 2391.8949416851215
2710.8750023576636, 2651.7401627980644
2710.824085799632, 2627.066347837851
2710.838806808596, 2735.06958756342
2710.8189038337187, 2678.0387042104053
2710.869729920759, 2794.63112136304
2710.9640818296216, 2866.550379544655
2711.0456282327577, 2845.5971934073186
2711.17147740109, 2918.948454318145
2711.0621660747197, 2530.479854910077
2711.635631090759, 3659.5733026047214
2711.721511946724, 2853.768447712949
2711.9771420247907, 3135.044921224556
2711.6823146213032, 2223.4481344455694
2711.611527322123, 2594.3169725810294
2711.72773690229, 2904.403220819493
2711.6107980561287, 2517.6092522737026
2711.500599527694, 2528.5710423258975
2711.435745779992, 2603.713670847077
2711.27866471808, 2450.2099398208325
2711.4554300155046, 3005.416119632056
2711.4507635754107, 2703.6858072589475
2711.4685850900487, 2741.1414069623665
2711.3816857399374, 2566.6073684545786
2711.40503487821, 2750.3280483784843
2711.3175011327576, 2565.3112137182948
2711.204045114802, 2521.8459511465862
2711.2605238257793, 2805.5799711574828
2711.2548250049213, 2701.73209535216
2711.2260685022707, 2663.1451960710883
2711.116626025439, 2528.019362285831
2711.0961177994045, 2676.765347416747
2710.9239013490214, 2422.461346958458
2710.997724874685, 2834.7259538852245
2710.887179776485, 2525.503050095987
2711.046464008851, 2978.3254059186825
2710.883253118621, 2436.852168422422
2710.741878243745, 2473.2320884520595
2710.808661077849, 2823.070605207915
2710.603807387049, 2366.039899461064
2710.4171922749456, 2396.3439586044697
2710.296309641091, 2506.7299542300466
2710.2940857545623, 2706.5468369534406
2710.0669951929226, 2327.1923082683993
2709.789452907565, 2241.5756175098063
2709.61971225039, 2423.097482938967
2709.808465312482, 3028.612387185126
2709.8364458931783, 2757.123627270081
2709.6435147402854, 2383.3969351984742
2709.8002778151777, 2975.043400533656
2709.7512928106403, 2626.819680127768
2709.641871843339, 2524.2827532355805
2709.570864267242, 2589.2130227834996
2709.5099407168736, 2606.183599291966
2709.6073816306616, 2874.9646123290327
2709.7221239047817, 2904.5545053608653
2709.6308512987416, 2554.5586936365107
2709.3308829941825, 2199.3847652439317
2709.570494271398, 3117.149276813766
2709.5544526127433, 2682.25154958376
2709.636175578937, 2848.8103870065925
2709.326415864225, 2181.4958619944077
2709.289305401121, 2646.0159658085395
2709.2060316416723, 2567.140998023469
2709.2532326575506, 2789.8253667616395
2709.308386538764, 2803.5112156511577
2709.2319315236577, 2578.57031070705
2709.323133003372, 2865.2776633137005
2709.272893236525, 2623.312652160951
2709.1265472870145, 2458.582281724851
2709.209352855793, 2851.0552921736526
2709.3263122099615, 2909.7946452554793
2709.526862846238, 3053.4712040596787
2709.394792463424, 2482.762015554399
2709.572609142567, 3014.8838472322464
2709.6225741482435, 2795.4624539001647
2709.6418629823565, 2742.7993688222427
2709.751631441987, 2898.5533820058104
2709.8233568442683, 2833.262774171285
2709.6920531768847, 2483.587137942284
2709.7841853332816, 2868.527890805446
2709.7584302255245, 2665.356624452463
2709.7647642826432, 2720.6910128116365
2709.7316030963634, 2652.4953955777423
2709.768891165378, 2774.1653863530605
2709.6957663789567, 2583.3361354440835
2709.7718399581645, 2841.303058407873
2709.5951732089225, 2403.9616970204734
2709.5723371298627, 2670.0430842770756
2709.6597630535734, 2861.081462920561
2709.797385979679, 2948.2979169201294
2709.87849900256, 2850.528480679055
2710.085959670328, 3070.030218247165
2710.0524719935092, 2651.917865036009
2710.316550333172, 3169.020626327689
2710.1411283012294, 2405.257636785501
2710.2187269135693, 2845.162713772397
2710.4683564985826, 3144.823834421218
2710.7943777246023, 3278.397332225274
2710.5528760077527, 2289.856885255889
2710.6735588125875, 2921.0236876392914
2710.5725471911724, 2534.4082794436
2710.6119274855996, 2779.330541261129
2710.7447314170304, 2942.6203956955246
2710.7670446034604, 2749.7481812963847
2710.863708475296, 2879.8321564435646
2710.841521890039, 2672.0371842754525
2710.9984730495557, 2985.6630022045
2710.9452084065324, 2617.6788184725256
2711.0246016651367, 2850.1215907401383
2710.8112407118742, 2336.7894896425723
2710.5834763202656, 2311.084733438169
2710.4989801659162, 2562.208229283073
2710.437952748016, 2603.2738069146026
2710.299812310867, 2467.587064240739
2710.3803528458234, 2851.970613298371
2710.2532776461635, 2486.7280014452567
2710.0955182488783, 2432.438979027234
2709.9270825387375, 2413.311796980508
2710.248830060423, 3277.1679632714927
2710.2784262315877, 2762.456475994441
2710.6886520873604, 3434.3270616698665
2710.598216714148, 2550.979782993988
2710.603851096737, 2720.554170748981
2710.4802507059308, 2492.078360151677
2710.642253876815, 2997.063860000732
2710.5766465536026, 2594.51729178982
2710.611105586513, 2771.6035938389587
2710.409294946918, 2353.002652223358
2710.669634884641, 3171.992004529709
2710.847944184127, 3026.9903321727847
2710.8325170547023, 2683.4647894553627
2711.1145245424213, 3211.6778152432767
2711.090712622942, 2668.8007436274647
2711.1307076083335, 2782.2017966499593
2711.3081157843176, 3026.7398526826564
2711.361784420897, 2806.838288895823
2711.343337259904, 2678.507390692617
2711.5894911665487, 3149.989598901191
2711.5414789659526, 2625.9837375033208
2711.698379841177, 2991.4526403662835
2711.5119431243943, 2378.9088403843166
2711.951525338747, 3496.6057779584235
2711.879149098994, 2582.615184899267
2711.9445056151676, 2828.7366000181228
2711.92618602959, 2679.170767016678
2711.711171857393, 2327.0508177971456
2711.5852330466, 2486.1547617274828
2711.48365558742, 2529.558426195831
2711.6532782261347, 3015.6170468025325
2711.6513280683057, 2708.1546950813195
2711.8042244329777, 2986.1003026546136
2711.774243143865, 2657.957829186758
2711.800011470058, 2758.0799253124774
2711.8525485744995, 2806.26172525587
2712.093060562631, 3144.533615222546
2712.172453339549, 2855.0000590154964
2711.999369081675, 2400.4477049079
2712.1304577391084, 2948.2211297776103
2712.0275611796787, 2526.607961087592
2712.0952053010305, 2834.057556098282
2712.111295913307, 2741.1387604593933
2712.172553627197, 2822.7427271986394
2712.3549741604124, 3041.8064571478435
2712.281250849098, 2579.0632273031633
2712.2028743876444, 2570.4982320794365
2712.125420299731, 2572.0109752652666
2712.0788055580856, 2627.7061231796374
2712.15402663077, 2848.379389263031
2712.1680140315284, 2737.51318420407
2712.25832537358, 2875.9927885144207
2712.0462999492893, 2327.432180285342
2712.077889454149, 2769.4128407743865
2711.9651274077596, 2507.1892511650744
2711.923625630484, 2636.514896320138
2711.926394911789, 2716.960948324367
2711.9060734098784, 2674.941261434101
2712.040990096762, 2957.5893602258175
2712.0455352358654, 2720.322233543098
2712.0405727240286, 2702.998876157838
2711.9846286049283, 2609.998499484655
2712.1278757581954, 2973.410683317483
2712.316489248168, 3056.5361084488877
2712.3989377589155, 2862.9499183842277
2712.331866051634, 2589.7918568474956
2712.146366586561, 2373.0533444327434
2712.188295645723, 2788.876544852398
2712.1665665037503, 2672.402236694965
2712.068037620902, 2531.6616531257614
2711.977520616816, 2546.150369130536
2712.247382736631, 3206.904648357991
2712.5248107978864, 3221.327875140252
2712.7404142636055, 3108.372773858214
2712.7605188938937, 2749.6726201016386
2713.060704915966, 3264.5024274641305
2713.1481564989654, 2873.8841660507724
2713.305201397917, 3002.1107705697423
2713.3458252034297, 2788.093627347619
2713.1628982031993, 2376.3942907788078
2713.152758899432, 2694.4761613597043
2713.1537125326477, 2714.9112585491957
2713.151590544037, 2709.2386435456388
2713.136502412451, 2685.2988996371373
2713.0134747093953, 2485.9043348687946
2712.8467305438367, 2404.870256756829
2713.053631350975, 3095.4063229436015
2713.000840787818, 2615.3910895098074
2713.258620801533, 3190.1516461749916
2713.111101171795, 2440.052266525209
2712.9580609849577, 2429.52763496253
2713.033924340169, 2853.608721546984
2713.0398154149057, 2723.961867976989
2712.9397722413155, 2527.359685231061
2712.9464718694876, 2725.380981756855
2712.866019174782, 2563.465365107755
2712.736596794153, 2472.2698135837186
2712.4901372489094, 2254.3218426413746
2712.3619310111076, 2473.8983287002666
2712.2822376066392, 2563.972811890187
2712.1971186733017, 2553.705664799536
2712.4585298212105, 3199.4674983744826
2712.4815330793813, 2755.359606309931
2712.8055168511028, 3317.0352511121523
2713.1088900129157, 3279.2032099559474
2713.246183895766, 2969.57386317811
2713.030432602461, 2310.007016707455
2713.115031849545, 2871.2310246500115
2713.0981080379393, 2681.450580335395
2712.992797300071, 2515.956406748214
2712.7612369222793, 2279.2802096964538
2712.7610370955085, 2712.386761553968
2712.727555039655, 2649.9821823691927
2712.876307727437, 2991.7875973195655
2712.7297578764524, 2437.8022374290654
2712.566602951178, 2406.324808211279
2712.6527288211964, 2874.397112715921
2712.6757633707775, 2755.957682032914
2712.637628374266, 2640.943834933721
2712.847580564257, 3107.7676499368663
2712.9224109720108, 2853.7532383650578
2712.747702616161, 2383.7718685505824
2712.6004353712037, 2435.1489458715646
2712.6257769598087, 2760.3946714804983
2712.668364421406, 2792.9883169937198
2712.5206017416867, 2433.692425111457
2712.612066955683, 2885.2983909811614
2712.6181949395664, 2724.193956494227
2712.5717668567045, 2624.8226902481197
2712.3935368877706, 2375.3606656341112
2712.402440474419, 2729.2480264128003
2712.4433907239413, 2789.962213069319
2712.3569823449993, 2548.6995126289758
2712.3803805726798, 2756.7200220273708
2712.3503547502255, 2655.421395376497
2712.3209406335677, 2656.522361334247
2712.514649621387, 3080.1743085022304
2712.522019153554, 2726.5167607382346
2712.4540977251604, 2583.4033837776906
2712.492247072977, 2785.014157272029
2712.6281594584675, 2971.133516661532
2712.608087195029, 2674.4105698709386
2712.411766208896, 2338.6166086128287
2712.402081663588, 2693.9530228511885
2712.5266265273567, 2949.9091368710883
2712.701396492788, 3045.987720569881
2712.739680731194, 2785.7860076097327
2712.7188852982263, 2673.0204037634517
2712.819465386145, 2904.9274333109493
2712.685358796736, 2456.407666436876
2712.3705738222266, 2110.501702558716
2712.4563577944605, 2876.561096679262
2712.5974266148223, 2982.603148786437
2712.525372236764, 2574.5412382550344
2712.675578339703, 3000.4704715716853
2712.8779585704715, 3100.8408609529483
2712.908919836797, 2772.2926286494903
2712.9321859165143, 2757.5797928941165
2712.630916403387, 2134.1934511985546
2712.744752160331, 2931.4232412495885
2712.7985159222326, 2816.132466297255
2712.967167356175, 3037.2838748280888
2713.055395433385, 2882.8062159848396
2713.30015225991, 3184.4570433215135
2713.2821393813288, 2678.5893352327766
2713.1742399031127, 2505.2519453813898
2713.220029619529, 2801.502602870421
2713.1395538515244, 2557.901797369483
2713.079152441511, 2596.504431115298
2713.159543804943, 2868.395266592471
2713.044823640842, 2491.4054665984363
2713.022665922973, 2670.1917972826664
2712.973657845323, 2618.1920356699975
2712.91400937401, 2597.494217383301
2713.0630479651613, 3001.6017604338463
2712.9902560409787, 2571.9922988985995
2713.0506084583853, 2830.013593392515
2713.1395538286356, 2885.60462674373
2713.240704316098, 2909.4726499934054
2713.110807525225, 2460.9811364411635
2713.0971547387417, 2686.5834433867444
2713.003474714868, 2530.9831883285415
2713.108726033889, 2917.717290212092
2713.138043157987, 2770.1598495277626
2713.2460567795674, 2923.4405643749856
2713.1203383261563, 2468.346509535637
2713.3414969399687, 3144.1584766458946
2713.5202822483434, 3061.972848270446
2713.596616985853, 2862.4493551297446
2713.535864715724, 2595.008185693762
2713.5388482542935, 2719.362715542628
2713.464270925956, 2567.8147486829153
2713.5832864981144, 2946.139714495519
