Running average, density measurements 
2712.1862478144085, 2454.903108016792
2711.6540873957706, 1754.2974942654735
2711.7133711437264, 2818.4241174649337
2711.396892936919, 2141.4196424770776
2711.1813448983307, 2322.763779362418
2710.883241120559, 2173.402129797871
2710.599524171008, 2198.7741471809404
2710.6533525294344, 2807.813539488572
2710.690430857704, 2777.6538917134253
2711.4845107560195, 4146.386887011357
2711.6638445550698, 3035.8993532376876
2711.568429707613, 2538.9629706597725
2710.95936041272, 1608.5439366554854
2711.0284825003773, 2836.2085832480757
2710.777968904179, 2256.8473325929845
2710.500880899561, 2208.1403285263095
2710.1667378907937, 2104.031319986733
2710.168415856154, 2713.213922984717
2710.3908808388014, 3114.3872893275143
2710.3677211496697, 2668.2865659974746
2710.0340327926015, 2103.388599641825
2710.2446596222767, 3093.3748628022004
2709.9866992168436, 2240.4987613285766
2709.8104727330956, 2388.902045828352
2709.905567083483, 2883.167473489651
2709.6970886808367, 2329.6409606552106
2709.5970833401234, 2527.187341879519
2709.557586439201, 2637.475742256111
2709.711899090404, 2991.4868001877435
2709.1288721041888, 1643.9385682887287
2708.9012518093955, 2292.811352926852
2708.8901093089107, 2688.5104759225956
2709.1970942788475, 3270.979589262359
2709.923547092847, 4040.0586495261628
2710.6806780506845, 4097.744592808583
2710.5785064035235, 2523.297877157455
2710.8760638615286, 3256.5964418432245
2710.5874869009153, 2181.0487641754753
2710.787563423072, 3078.128058103043
2710.92318528036, 2960.060537118869
2711.0287021402332, 2904.9686905861463
2711.1383608661804, 2912.8007578834504
2711.5200250541243, 3413.782130871064
2711.3369484310338, 2374.292885321188
2710.927101472898, 1955.9890045876243
2710.4934090185006, 1911.1982155629782
2710.369616982047, 2482.097101761562
2710.1494094538466, 2303.8665199252227
2710.1225112076086, 2660.4683486514527
2709.9434068162554, 2379.1375959865295
2710.6008253757723, 3925.5103233629875
2710.9682942074783, 3390.418164032816
2710.7708484974582, 2345.496284959804
2710.5917097709453, 2379.0059269954286
2710.5670053383183, 2664.814396112541
2710.3972477964453, 2395.836522707035
2710.3015543219517, 2532.885852609961
2710.149873189278, 2428.7813720797785
2710.064465468571, 2551.5477358366993
2710.1186710911616, 2810.778512241449
2710.188622904677, 2840.1590924164325
2709.843040754038, 2067.4058227162964
2709.9277650010886, 2867.5148645147724
2709.4964721585466, 1906.8604921880499
2709.8025546493604, 3279.7281525445474
2709.484416611762, 2116.7932525657598
2709.0081804832803, 1821.3040369938317
2709.123684144644, 2924.5380125869956
2708.6031161149926, 1737.2231727857843
2708.3142328363374, 2168.96915158756
2708.1991981867595, 2493.314472774517
2708.1770203629394, 2666.7266676436197
2707.5374016391957, 1511.450388239214
2707.409651238991, 2468.388652455793
2707.264349247583, 2435.259021331599
2707.235418266139, 2653.047690020914
2707.4521187041314, 3113.5487395019886
2707.026542582153, 1909.0713138724484
2707.4300298557346, 3464.372155094295
2707.450300340703, 2745.4980006270575
2707.093463297336, 2036.953495853007
2707.313435174947, 3120.640593207481
2707.84706998265, 3711.080508463611
2708.0856153658965, 3156.789481252926
2708.8662240616304, 4177.971789432977
2708.655730522394, 2312.2963961406344
2708.882943794868, 3136.952749135599
2708.9331356491566, 2803.5447809835136
2709.060851997407, 2949.933884797606
2709.2234271593998, 3016.0027578399304
2709.377814129125, 3000.8604129707414
2709.0852397502545, 2156.412238062779
2709.28267465912, 3082.434652415474
2709.1595419549085, 2476.3155982912276
2708.919750161359, 2255.2336767654174
2708.854254452801, 2584.8708781522064
2708.8712645756777, 2741.0884373048425
2708.614503051189, 2222.051414144208
2708.266994614749, 2049.390999125642
2708.296894431546, 2765.016846895438
2707.7667655551422, 1701.5821581406321
2708.112156127956, 3364.008853901245
2708.0656411613118, 2619.6872045368336
2707.960743783576, 2508.5508287083653
2707.822925263494, 2445.692100067643
2707.940989152594, 2932.616570108617
2708.3967497787507, 3576.164981982022
2708.21474402742, 2361.493787740961
2708.3840985434304, 3031.173806060319
2708.6109684566973, 3141.2518930565357
2708.48172053916, 2461.8766938783233
2708.502430905425, 2748.0385201052018
2708.474377417763, 2654.892215984633
2708.538153450688, 2830.414152369073
2708.3731189821046, 2392.8272150508424
2709.080978967559, 4063.2171311417965
2709.160983691973, 2862.290026220223
2709.2914047685026, 2959.0477663235174
2709.3305427048303, 2784.318828708465
2709.205318752928, 2469.151002956653
2709.601695951922, 3469.853163622198
2709.32479132464, 2177.94481157052
2709.7433089066762, 3513.2970664157965
2709.240855978664, 1744.0287812672957
2709.41088248774, 3036.20183293233
2709.5265799721246, 2932.012842443335
2709.63639584232, 2920.9221300973195
2709.5449004558955, 2533.4162815894197
2709.6436168492482, 2899.7713904467882
2709.500948274856, 2434.5786054208224
2709.935804673937, 3548.338942102456
2709.807990041691, 2463.253564439703
2709.85744569067, 2805.3068482195963
2709.9005871086233, 2793.206665175995
2709.77133066232, 2460.047876404463
2709.475027292573, 2136.7206135720803
2709.303469422034, 2377.5105477997517
2709.289788420866, 2682.8170511597173
2709.6514447200825, 3409.8180400035003
2709.6969949672384, 2797.927823707452
2709.6725114962237, 2662.2235446701925
2709.716615984483, 2795.2352187192337
2709.9791757101607, 3219.3450435246577
2710.0746126503655, 2895.3177135882306
2710.266874976351, 3083.640312040292
2710.523041028198, 3208.2536797671532
2710.3191448326497, 2313.944940687201
2710.0855580213893, 2255.759210119912
2710.2471078200456, 3024.6230160053697
2710.8587313006765, 3901.689648088856
2710.7293384286754, 2458.6720237703557
2710.752668005196, 2756.2220126439165
2710.7217786884053, 2650.4876109459865
2710.8887870393564, 3036.722079745861
2711.5121788242495, 3928.3729429352948
2711.085567620008, 1877.9138857357686
2711.2833501802684, 3097.7504729292746
2710.9823684912853, 2122.563166529583
2711.1023659886364, 2945.8174708078795
2711.1976023174525, 2897.5750978107635
2711.2577631828926, 2829.0527377146545
2711.1970947761088, 2592.3476858856934
2711.0940707829886, 2509.167044267085
2711.132841361737, 2787.1619462880253
2711.103298519283, 2653.140241624371
2711.1952883031195, 2891.771233974451
2711.2217095487454, 2763.113035958237
2711.276720092389, 2819.3724383514577
2711.0430651643906, 2251.677476719265
2711.3182136086257, 3252.535203419163
2711.361466574737, 2796.483303881429
2711.627467647194, 3235.3835793157473
2711.599252644999, 2656.0156983208713
2711.7855488148143, 3078.9752995199574
2711.3638371034513, 1879.7483422968976
2711.752444331817, 3478.4745058965227
2711.5513981609956, 2314.686256959364
2711.2945690083493, 2204.056992532012
2711.6875984767207, 3488.3138279777936
2711.690517945086, 2717.462306903887
2711.239590252332, 1819.3046139850592
2711.526779094997, 3279.8734987285566
2711.63843873039, 2932.7245168089885
2711.2782757654477, 1997.795442214404
2711.102152383926, 2362.0256102079115
2710.694906848122, 1903.1270093492762
2710.4664597485084, 2257.2274141145026
2710.336618970487, 2452.60267459889
2710.31592908098, 2669.225808519572
2710.3588397876465, 2795.6224139340443
2710.421355901335, 2834.703389914582
2710.846285618027, 3556.0314921183704
2711.0551934076557, 3126.7816947681886
2711.0879979282627, 2776.4017984577704
2711.3736741109474, 3280.4406300178457
2711.3013590260084, 2567.1773947434244
2711.1258304410767, 2361.1218320870803
2711.4010002972, 3260.364863263249
2711.0613940129942, 2033.2072507385938
2711.680071994047, 3947.1800001562365
2711.743078858343, 2837.630793721152
2711.5613367779365, 2348.258918046271
2711.486205898011, 2561.224446046408
2711.316823717247, 2372.383080008716
2711.2631759313263, 2603.8603085182835
2711.253402822702, 2691.6778662479205
2711.088066723601, 2379.7545241239127
2711.1144241208035, 2763.9610055122403
2711.220473949916, 2923.9564311505496
2711.609706865263, 3492.800167965403
2711.9986382257316, 3492.9728100467014
2711.971899634554, 2658.2540699606548
2712.274566783761, 3320.6355366891394
2712.203899872037, 2570.092740394055
2712.42522116335, 3157.723659286502
2712.3871535886055, 2635.7571256271244
2712.4691069315977, 2877.5231397174043
2713.060661031443, 3905.042172219909
2713.1520935315602, 2897.480013767373
2712.9799681971035, 2365.8031685981327
2713.4983358262975, 3759.564211540201
2713.8221241181677, 3367.5506854043847
2713.9951637229315, 3063.5351653456128
2714.2664304819923, 3262.4965505439436
2714.162233195038, 2503.4753189732837
2714.3705765474247, 3135.84917842588
2714.347436024475, 2667.511017574339
2714.2377638786706, 2492.151668624422
2714.1282132404604, 2492.178620226728
2714.0782698792514, 2612.843076708354
2714.342815684778, 3250.8417092925947
2713.987654978928, 1993.3665828087164
2713.9554005153964, 2648.478839546602
2713.6816923599176, 2157.7804285835746
2713.5368374079867, 2419.1915750843173
2713.55487721814, 2750.229811259021
2713.417673560305, 2434.3454335247256
2713.3901818061213, 2657.4444620427334
2713.0441388333684, 2008.5006463078369
2712.9791332416353, 2580.5627428805115
2712.9600169288783, 2674.000971531166
2713.422012302778, 3655.43057968366
2713.367010131542, 2601.162580811128
2713.396239137218, 2773.052639719975
2713.3028104796613, 2522.521491749352
2713.48792242236, 3091.671621356546
2713.3393387552624, 2409.6343232071367
2713.4923296555407, 3026.3587207250316
2713.4384096449103, 2603.118067894466
2713.315879919409, 2462.4975318190877
2712.9771185410623, 2019.1938156876333
2713.015760190379, 2792.192499640055
2712.7052580674376, 2076.1759060369263
2712.4317767043467, 2151.521501004385
2712.362255938057, 2569.7056435118766
2711.9964842376103, 1961.0671832208418
2711.9342346370563, 2584.0735551005073
2712.278069271077, 3418.8582421827637
2712.821929059419, 3830.9976538898077
2712.6723808036913, 2405.051618772253
2712.582877586558, 2528.3852567260137
2712.6910162968497, 2935.3486207872775
2713.0516478290806, 3455.9526042250263
2712.700483742895, 1988.951302114357
2712.6355256741713, 2578.6919879666657
2711.9994691425995, 1399.8148445090687
2712.102221286148, 2924.182645571223
2712.32471220617, 3171.7684620508844
2712.2944574077105, 2649.7880437914146
2712.194330577103, 2505.232171709162
2712.661385806018, 3678.531599203579
2712.931894314407, 3272.613998171934
2712.9302769433257, 2709.5823188044956
2713.0166382979396, 2891.871003703133
2712.6028566850387, 1855.2473547540867
2712.7843118258534, 3088.9408187352697
2713.5794060062044, 4362.604736054437
2713.3954448281042, 2331.6760002701612
2713.46045595898, 2848.42356365773
2713.5300190548096, 2858.012569091665
2713.7619807031156, 3195.778285884305
2713.561023369812, 2295.77072743109
2713.9523869115455, 3527.988553716381
2714.1628780078972, 3152.194849516972
2714.0942942180586, 2571.3028437736907
2714.299859335702, 3142.491999386177
2714.1944427831927, 2494.5063473535643
2714.017329287575, 2344.735690925038
2714.2117866568165, 3119.8498588940665
2714.3409735053083, 2983.9539263080524
2714.2971941101496, 2622.885817018288
2714.2586370729514, 2633.712986367373
2714.13823080367, 2462.489128004603
2714.2376452735216, 2922.1133017330753
2714.0860190532785, 2396.8839663049102
2713.9994509661783, 2532.8124446648862
2713.9542237388737, 2619.2484097630013
2713.7588667082396, 2304.485887531172
2713.440977785502, 2047.145795727746
2713.377071605774, 2579.365812714965
2713.13714277411, 2209.7664539439897
2713.1236129356716, 2684.724482053161
2712.8682670444327, 2176.6418954421492
2713.1802195819705, 3368.5925009495886
2712.7261661869366, 1758.3059298251733
2712.823455750886, 2917.4234087368154
2712.6853472740436, 2422.105111998107
2712.4590316386207, 2236.0646190733178
2712.8713055253947, 3581.1201110718694
2712.7602536269396, 2478.7739035824943
2712.636279610151, 2451.2990522189193
2712.584055617369, 2602.4436548391864
2712.547425320972, 2635.25749992407
2712.57916125629, 2779.5737207123248
2712.767373101803, 3110.270790825347
2712.9339902539364, 3064.9960327120334
2712.7389596414537, 2300.444244852847
2713.103554027091, 3484.220679649338
2713.072725965433, 2647.8405474984256
2713.0526671628872, 2670.5881821727894
2713.182373982138, 2987.9014171546787
2712.812153301222, 1928.3145304412503
2712.706843540625, 2489.4501510740124
2712.5013286330013, 2276.6042095637563
2712.132841275755, 1930.2026691980539
2711.80111982864, 2007.5564876047345
2711.670648115776, 2434.548729991853
2711.5923111762263, 2545.1263146332844
2711.8307776439656, 3218.810488058221
2711.566347566545, 2149.123572893056
2711.8740365508074, 3366.6361950610562
2712.0036666706537, 2987.9861918234233
2712.0167466085236, 2739.877014271875
2711.8817882508224, 2424.2855279895575
2711.6602891849775, 2239.424280803348
2711.7119973129343, 2822.005434244105
2711.3872839600376, 2018.448988878544
2711.4871788879227, 2924.7628499221337
2711.4084020054643, 2543.14098107497
2711.5519074169442, 3018.2229717492364
2711.372967848315, 2328.8001701198677
2711.014700078495, 1944.6799404329765
2710.6187097865927, 1863.1994851163915
2710.066252210798, 1527.2545824349243
2710.147803586156, 2884.8308496012282
2710.1439664309573, 2701.9209428397326
2709.9556921279523, 2306.2955864860087
2710.3015298406035, 3452.123423477108
2710.32085210276, 2751.786426690853
2710.7714919793757, 3678.2953070735966
2710.624725984082, 2395.3713680922237
2710.6966096431406, 2865.174592960924
2711.505464363414, 4450.543112950002
2711.531885999143, 2768.3648244532583
2711.6100222544, 2879.759243567995
2711.4418882862774, 2349.449454917665
2711.535762810033, 2913.7414869794143
2711.4184320571035, 2458.5706594942826
2711.1173159496884, 2061.910988361996
2710.9274093036556, 2301.298773811734
2711.4202983278346, 3775.0748125062373
2711.481179739271, 2842.924147031111
2711.205544219349, 2115.832821187778
2711.2988969765033, 2913.0342051861835
2711.253067895469, 2612.1705947000287
2711.4356769733704, 3106.4191124739227
2711.354036339773, 2534.6837052346423
2711.552583398643, 3141.4069658528124
2711.4623591588056, 2516.03665567123
2711.1887133318664, 2118.198206353863
2711.540863993115, 3475.0034975805866
2711.5732441719706, 2781.805852110104
2711.563471250059, 2690.3562307017883
2711.4691722054745, 2506.7459464117096
2711.532940948989, 2850.0386518633004
2711.514000890628, 2670.357254071058
2712.0290534509213, 3831.753319529238
2711.7608756730524, 2128.4742088080793
2711.844641024905, 2894.1180466546934
2711.632491371312, 2249.782695500772
2711.5350189711307, 2499.240131376634
2711.241899361252, 2072.534269433676
2711.6318596470696, 3561.7452827301668
2711.417341465015, 2243.55318640361
2711.4256292713435, 2729.509622681487
2711.314575393402, 2468.883959845739
2711.2232114212243, 2511.684296185342
2711.012440713426, 2250.478444174425
2711.167593346759, 3050.331249813532
2711.212164304182, 2808.6888481874257
2710.9551795567054, 2148.672552077941
2710.865892189267, 2515.415844866767
2711.2868244526617, 3633.1284812868585
2711.3838816137472, 2924.0361215530047
2711.2957300257362, 2518.0674491054037
2711.1151926676393, 2315.1967663604105
2711.151414051464, 2790.6211301629623
2711.1704299943563, 2752.910424643561
2711.493746309385, 3421.496374112337
2711.1952506246002, 2055.4002311523386
2711.269981389593, 2875.5282028434704
2711.3484177826954, 2883.8300462152465
2711.3291695726507, 2668.9831074744257
2711.2984235738063, 2643.6264801165453
2711.0133009887722, 2083.1733687442847
2710.7443170930164, 2118.1727947424974
2710.4526638445723, 2067.6489042728467
2710.3671182277144, 2521.739033056687
2710.4160074913348, 2818.265723038152
2710.4015929544694, 2678.588710092904
2710.477649842277, 2878.411258121456
2710.2144865031505, 2128.8866703732742
2710.231670774043, 2748.2089094463036
2709.9046819665887, 1986.9324286848832
2709.744794588845, 2356.0739150198087
2710.1280291983758, 3558.226220090282
2710.2265391017268, 2928.3274651200904
2710.1267688480975, 2489.1356570602734
2710.408734658879, 3335.2449713501305
2710.247055046559, 2351.8033545330622
2710.203622848086, 2613.8710066354547
2710.1167639351543, 2517.3768361395514
2709.9523649011394, 2344.9865093882086
2709.777413708551, 2321.2108149705036
2709.6238030315194, 2368.300878665783
2709.440067564436, 2300.996124237633
2708.985295244512, 1697.571655733913
2708.861089973896, 2432.504362852968
2708.6591018436284, 2259.033523866922
2708.6783880248513, 2751.6287136091905
2708.78556782185, 2947.5821555342627
2709.2245179530446, 3687.6443603866687
2709.4606155858482, 3235.958336738075
2709.5003169148704, 2798.0739819623072
2710.0420893319883, 3919.2781243397344
2709.839562738205, 2257.5976788198964
2709.6913609239773, 2378.608507939754
2709.5508451734618, 2395.4981427709904
2709.444100529093, 2470.763075721262
2709.8485476557994, 3614.596770098228
2709.9291838045738, 2890.392884759777
2709.815091186489, 2454.361719296568
2709.799706704786, 2675.3384676892156
2709.5750869064, 2206.2021187239566
2709.5536508731875, 2661.4940644113794
2709.559822569686, 2723.402937815653
2710.034165879853, 3774.460553894587
2710.192631121018, 3065.9470975370537
2710.1514747494757, 2617.7142642647673
2710.018349001117, 2410.8847924392608
2709.9098322121918, 2465.964090708076
2710.1500951628686, 3250.501471234938
2709.9554513087187, 2272.006779471756
2710.2623865932605, 3401.173712096548
2710.093676145972, 2330.157748852843
2710.053251509761, 2618.9765461266456
2709.8402297334424, 2229.6891459106528
2710.3501607395224, 3860.2445794499868
2710.11901571363, 2188.6558372992986
2710.1677959840003, 2820.264866209449
2710.4351811066567, 3314.190788065733
2710.3764542479184, 2577.712480358203
2710.3405731876396, 2629.249376958232
2710.3096518385605, 2640.3964815698114
2710.0813669368226, 2193.70091920619
2709.8405655197716, 2164.90695873379
2709.8083982329445, 2636.981660855289
2709.684460723629, 2428.9660021242057
2709.1986297906483, 1608.3057356571333
2709.132461354706, 2559.12861707308
2708.722382123399, 1778.6626855176698
2708.871561560519, 3047.359704386886
2708.8439933585314, 2646.264174846317
2708.664351326532, 2300.6972966557732
2708.6229660540416, 2614.5956269556923
2708.2579699405155, 1878.6218038963448
2708.351975241454, 2922.120029575964
2708.1638597089227, 2280.2010231990153
2708.2793787407336, 2971.200695143643
2708.552566854132, 3330.6019010618475
2708.5492277332587, 2700.9427103833627
2708.3605294241943, 2278.3170830668064
2708.4371161693657, 2883.054895160279
2708.6052740910877, 3092.173493538543
2708.6210160991195, 2744.5442784273537
2708.7687602510327, 3046.0686590693776
2708.6175079126187, 2363.157166975623
2708.7071043120377, 2913.4348769835565
2709.136023695957, 3689.64573533695
2709.317726102194, 3124.8711291646337
2709.5970537070316, 3348.698613576347
2709.0689585738737, 1500.2591987754718
2708.871007427078, 2255.5628812649093
2708.4945634682363, 1846.0614537609406
2708.773738636241, 3348.6432237037448
2708.9847796305617, 3192.9017796075477
2708.9867245928726, 2713.4484681344748
2709.1018184236186, 2973.242159986652
2709.2610881835426, 3074.944456968234
2709.3769735852734, 2975.5657413616696
2709.2601436071077, 2440.784853781483
2709.1663734486515, 2493.588779158659
2709.1952303860858, 2775.5661864841163
2708.6289665056643, 1405.6557776555353
2708.396687340844, 2173.6900499254502
2708.350643465933, 2602.311599545047
2708.5397149620853, 3144.160442097192
2708.502009205055, 2621.5902392504195
2708.8032808748258, 3403.535751365663
2708.690408993903, 2448.2949797055744
2708.490556369058, 2247.2306982270693
2708.555015802179, 2857.3918468776646
2708.591957388899, 2793.927022713189
2708.4528731108285, 2387.02910648968
2708.3116169279274, 2381.727322060487
2708.366487276821, 2835.281604267318
2708.226700013741, 2384.75897324602
2708.4281849853364, 3174.8658942294674
2708.662793847301, 3252.016918158066
2708.9480139483458, 3369.8029880682743
2708.696932025951, 2126.689035915321
2708.7443637431534, 2818.7385159348983
2708.766756590251, 2760.718161857198
2708.520153373621, 2136.1540875746873
2708.7265548634955, 3187.990814352689
2708.482958717198, 2142.6091108679493
2708.729473068336, 3281.6288251135716
2708.842885235916, 2972.526174859447
2708.9428526288375, 2941.467008563692
2708.7524755821432, 2265.7450879237063
2708.6532205247067, 2477.5874468126917
2708.537707073172, 2439.506878449314
2708.6667217224144, 3009.2708544572633
2708.501803637861, 2324.0777485428566
2708.3830340166583, 2431.4122773740182
2708.5450542081594, 3086.538160979835
2708.518427008434, 2646.3705428494277
2708.886402884406, 3568.110073277055
2708.998265269835, 2970.308797632491
2708.888270769507, 2451.831123502995
2709.156594185102, 3336.496739846065
2709.3971400425276, 3272.0339005606716
2709.3726440539212, 2652.0520307156985
2709.1023504571685, 2076.3450404592904
2708.975779531021, 2412.5466704930263
2708.771773125917, 2230.7847659679446
2708.8970816297033, 3002.6202145043844
2708.761796883334, 2391.519066646426
2708.696864561113, 2556.3656366321716
2708.649411973828, 2597.2781896152314
2708.6625059164635, 2739.407083225567
2708.280796234985, 1811.644754440159
2708.2960489763955, 2744.139991291969
2708.1139456929704, 2279.989126361018
2708.082692962824, 2634.5762716574973
2708.1509031621545, 2868.6495021876653
2708.1269714157743, 2651.7916404368407
2708.2369347874946, 2967.2006751885774
2708.38343103918, 3053.5286000103333
2708.259435174843, 2416.0011829325913
2708.198808882821, 2565.2420122946255
2708.1409355568335, 2571.6177595526005
2707.9727263100967, 2310.998904011516
2708.0746158023, 2948.6357068925736
2707.8432187639282, 2161.2834141304925
2707.8372377015407, 2693.7039872810738
2707.7091943308105, 2405.0146659241545
2707.6815614082284, 2642.329699500858
2707.3606190425717, 1948.0109818994104
2707.431939209755, 2876.2467749331636
2707.002128056858, 1689.2093179966446
2707.418092328646, 3692.837452193248
2707.3243511892706, 2485.1578508713337
2707.1897251855326, 2387.9914703221802
2707.2986852019976, 2965.7518442560454
2706.939215751805, 1853.9182104452473
2706.6779411325733, 2086.411995076601
2706.736177652447, 2845.0479123524997
2706.4540410513573, 2036.0974768624405
2706.944127653645, 3871.8799812918355
2707.1236380690184, 3133.9994058271213
2707.232159076727, 2965.403636414928
2707.01595271753, 2192.444817828758
2706.8569038324936, 2328.1615085614617
2707.0710717548004, 3217.219062689393
2707.2369492855146, 3102.523104976583
2707.2265082451086, 2682.3350679172054
2707.1446347775136, 2511.8764145639834
2707.0812979919724, 2555.9597276900845
2706.821458268271, 2086.5840377919735
2706.726161392582, 2479.1572222487052
2706.7593112857303, 2785.9544060167
2706.775604580882, 2745.7165799934473
2706.836974468083, 2853.5723747651605
2706.9934198646847, 3081.210808536965
2706.96427430487, 2637.2189496675796
2706.7538026481907, 2202.8846565574477
2706.4951086498854, 2086.9229827088907
2706.6530499880573, 3085.080496248285
2706.851216560683, 3181.8564911446506
2706.7760135705457, 2526.4392432211393
2706.939379735708, 3098.854809960067
2707.0922678783722, 3074.023810273121
2707.2273513324926, 3031.562724674627
2707.3847679140163, 3085.4993967350033
2707.0712338818366, 1953.6489545542115
2707.217882479189, 3059.7611105134038
2707.0582055883215, 2323.0352830526053
2707.0494223999563, 2685.9170711926863
2707.0691944464515, 2754.6605103603015
2706.95786375074, 2438.8735484793924
2706.864303896518, 2481.478615073608
2706.66953786619, 2237.2834047758984
2706.7453466519896, 2889.520329214883
2706.9369786775865, 3169.153424417362
2706.8169061946573, 2417.0820048871556
2706.6623861406447, 2333.6509757540452
2706.5152972527667, 2351.2956330272063
2706.6389841812934, 3005.466603501836
2706.8960847882777, 3328.308251869298
2706.8245848833844, 2533.9378148515134
2706.606106550985, 2178.107020475559
2707.0221462381287, 3713.8381891269314
2706.985160879031, 2617.443606503162
2707.3129262163784, 3501.1605732727694
2707.407672763082, 2936.9785554247574
2707.203169408584, 2211.4870381058004
2707.304975407592, 2954.184523002573
2707.355747566865, 2830.529005963289
2707.6066307802025, 3316.500189549326
2707.327533113795, 2029.67839907743
2707.5014211896805, 3129.8755575159626
2707.581146426233, 2901.3134712478673
2707.4655133677893, 2426.361548291563
2707.404827777376, 2559.817471892376
2707.5666544818837, 3101.2910265493647
2707.8080784483573, 3295.434012844599
2707.786293913943, 2654.7409526158985
2707.447145466487, 1881.2815274633558
2707.215345133979, 2142.3179348118642
2707.1989453240976, 2667.2162088321907
2707.3270346335516, 3019.7368603928608
2707.0902834247663, 2129.417333988679
2707.278970189079, 3167.863361875434
2706.904579891789, 1792.6434739100325
2706.816397336492, 2491.3864147470285
2706.795808410994, 2656.4764744940303
2706.8813908311095, 2916.1304080120403
2706.7970395940697, 2500.473913794659
2706.767585771753, 2634.694082562535
2707.3497752519265, 4132.549622716277
2707.40823654063, 2850.579932575421
2707.3603397016645, 2590.0130842373546
2707.407609251804, 2823.2652766432775
2707.3892175816377, 2662.292842333789
2707.255592564183, 2379.473424748226
2707.0947526632494, 2312.3936357726384
2706.9472269924718, 2344.7717052329294
2707.024349171456, 2896.4364207562735
2707.117662523674, 2936.3885689232598
2707.1501072380565, 2786.8992151905795
2707.1522802671416, 2712.495758787098
2707.204636455263, 2836.000859233686
2707.3189887685426, 2988.7400317501942
2707.191923364381, 2394.356898319271
2707.293411828688, 2957.259499415727
2707.5748562004574, 3401.0537882392982
2707.6442450741974, 2878.687818844533
2707.539491140535, 2449.216290728804
2707.553410619533, 2741.8927653082424
2707.7426907438576, 3174.8860375756085
2707.909681985805, 3120.2110583553545
2707.8471108199, 2553.2963310333653
2707.863258596952, 2747.764415692307
2707.875430633654, 2737.964705362076
2707.856448179422, 2660.9128388630793
2708.305542345234, 3819.3645085643616
2708.038090704078, 2046.0952788427842
2708.3972332373564, 3597.634145634618
2708.666240994776, 3374.9984561243214
2708.9146668719122, 3324.513990414106
2708.861875168019, 2577.9912412168624
2708.4941715150253, 1796.5891120904532
2708.7735527768673, 3401.9184634079797
2708.976161666575, 3211.8514259210037
2708.8668587626703, 2437.4677483657215
2709.310278692725, 3810.765384950585
2708.937123460829, 1781.6463721975842
2709.0323039685545, 2945.651046174832
2709.6373181332156, 4214.3075456461465
2710.048487163396, 3733.037034251469
2709.852884297093, 2222.997350068902
2710.2534270096676, 3707.6047813212344
2709.857237586061, 1722.949383380642
2710.3675768967096, 3982.1331390340038
2710.540374665563, 3141.3252124160967
2710.7256499854107, 3172.8022976866064
2710.953230681824, 3278.767068232626
2711.3157213411764, 3616.0924070850356
2711.4674992162795, 3090.4568533492884
2711.549864821225, 2917.2991459747977
2711.6723371251187, 3017.7306245549803
2711.583858816544, 2490.38808737924
2711.274408397405, 1937.3389101310227
2711.0279387630176, 2094.3609135256243
2710.880926249719, 2342.9086054634377
2710.846238221842, 2623.98741641906
2710.496503273059, 1834.4104565692362
2710.5073897770044, 2737.788968665656
2710.2981418508707, 2185.7135910337233
2710.174235574696, 2399.417294929236
2710.353638452094, 3160.4754578433513
2710.461131215735, 2980.2679679539347
2710.675171671349, 3248.1307557181904
2710.527177633598, 2338.7661548033516
2710.680316719548, 3095.5188397118973
2710.7554368671967, 2899.6074880558135
2710.34781769949, 1685.18561091757
2710.2028089186388, 2345.3607162964313
2710.2568370010813, 2846.245520508815
2710.3854292055003, 3034.1805999323815
2710.4714252759777, 2927.0955268093885
2710.47783222899, 2726.6233538203705
2710.5683114507074, 2938.6664293995373
2710.573357592524, 2723.29972725381
2710.8167435134533, 3324.8794220180675
2710.8473613830265, 2788.1268641858915
2711.0639793466567, 3258.024337513848
2711.1912870054402, 3032.770433092644
2711.021992952263, 2283.215920573262
2710.720207685943, 1947.807054428876
2710.7530886636223, 2793.9090812142863
2710.879579590109, 3030.901623602016
2710.8586542652833, 2657.896657130329
2711.0121282776095, 3099.6083274879375
2710.9809136721624, 2631.914318074145
2711.1767280645713, 3207.3703984290573
2711.4990759548264, 3528.650977751896
2711.1844163677047, 1913.2077034270524
2711.0618511220964, 2400.1138230148144
2711.296893961167, 3307.8356195221377
2711.1715469925466, 2392.9155936647535
2711.2707909806595, 2963.350520788036
2711.4134250200173, 3073.8465190275874
2711.7020433017115, 3445.369715368431
2711.627419805153, 2521.8598680564273
2711.9071926784877, 3423.649382442722
2712.2750790983487, 3648.546017643207
2712.7871351536082, 4016.481851845248
2712.536286067341, 2073.623663343978
2712.538037435412, 2717.0005232810254
2712.3181105177337, 2151.724397355196
2712.175642943726, 2348.8833292241397
2712.1432734959867, 2629.5688123137693
2712.1357350721664, 2692.897677482772
2712.0282194307197, 2437.5407868168313
2711.729830099192, 1949.6434773776944
2711.7467012492734, 2754.852489707082
2712.176969316795, 3811.942149900969
2711.8758705810087, 1941.966403175894
2712.149421505557, 3411.892686500267
2712.328883674849, 3171.5725748928553
2712.208083023027, 2402.958414358891
2712.0531329730075, 2315.2260548729264
2712.184853395976, 3049.6525770410954
2712.2950827600885, 2994.812942980962
2711.8837846467386, 1657.3154220167842
2711.7904101827185, 2472.2849099713667
2712.0402483726016, 3353.1250436128907
2711.952979560307, 2487.933938400828
2712.159743165761, 3243.1286819714924
